Restaurant ID,Restaurant Name,Locality,Latitude,Longitude,Competitors_500m,Competitors_1km,Competitors_2km,density_tier
311103,Bings Cafe,"Select Citywalk Mall, Saket",28.52869471,77.21932769,56,70,178,Dense (20+)
310916,Fat Lulu's,"Select Citywalk Mall, Saket",28.52923878,77.21956339,57,70,178,Dense (20+)
306545,Harry's Bar + Cafe,"Select Citywalk Mall, Saket",28.52911683,77.21951075,56,70,177,Dense (20+)
3921,Joy Luck Moon,"Select Citywalk Mall, Saket",28.52849352,77.21960329,56,69,176,Dense (20+)
311634,Keventers,"Select Citywalk Mall, Saket",28.52845965,77.21866552,56,70,176,Dense (20+)
8877,L'Opera,"Select Citywalk Mall, Saket",28.52872505,77.21894782,56,70,177,Dense (20+)
311756,Pita Pit,"Select Citywalk Mall, Saket",28.52923878,77.21956339,57,70,178,Dense (20+)
311563,Saravana Bhavan,"Select Citywalk Mall, Saket",28.52853329,77.21873961,56,70,177,Dense (20+)
9984,Starbucks,"Select Citywalk Mall, Saket",28.52862637,77.21905142,56,70,177,Dense (20+)
1372,The Coffee Bean & Tea Leaf,"Select Citywalk Mall, Saket",28.5285945,77.2193637,56,70,177,Dense (20+)
9467,The Coffee Bean & Tea Leaf,"Select Citywalk Mall, Saket",28.52866378,77.21935116,56,70,178,Dense (20+)
311440,Habibi Express,"Select Citywalk Mall, Saket",28.52876718,77.21961837,56,70,176,Dense (20+)
18424903,Andrea's Eatery,"Select Citywalk Mall, Saket",28.52832061,77.21872788,56,70,177,Dense (20+)
311749,Drool Waffles,"Select Citywalk Mall, Saket",28.52941,77.2194535,57,71,178,Dense (20+)
18268720,Elma's at Good Earth,"Select Citywalk Mall, Saket",28.52860163,77.21925493,56,70,177,Dense (20+)
4271,Hí_agen-Dazs,"Select Citywalk Mall, Saket",28.529136,77.219309,57,71,177,Dense (20+)
305833,Krispy Kreme,"Select Citywalk Mall, Saket",28.5292155,77.21951913,57,70,177,Dense (20+)
307296,Movenpick,"Select Citywalk Mall, Saket",28.52869412,77.21938971,56,70,177,Dense (20+)
2786,Punjab Grill,"Select Citywalk Mall, Saket",28.52869471,77.21932769,56,70,178,Dense (20+)
302422,Aapka Bhojanalaya,Shahdara,28.6894334,77.2730427,5,7,62,Moderate (6-20)
302418,Aayana Foods,Shahdara,28.684835,77.27560167,1,13,75,Moderate (6-20)
302416,Aggarwal Sweet India,Shahdara,28.689547,77.291919,21,24,71,Dense (20+)
18343904,Amchur,Shahdara,28.6816566,77.2858644,13,35,65,Dense (20+)
302369,Anand Ji de Choley Bhatoore,Shahdara,28.6778187,77.2833919,15,29,78,Dense (20+)
302425,Annapoorna,Shahdara,28.6890869,77.2919252,21,26,71,Dense (20+)
302399,Big Bite,Shahdara,28.6771305,77.2849008,17,29,88,Dense (20+)
302396,Ceaser Fast Food Centre,Shahdara,28.6765638,77.2858595,20,30,92,Dense (20+)
6224,Chanana Ice Cream Parlour,Shahdara,28.6786503,77.2882128,23,29,69,Dense (20+)
303906,Chaska,Shahdara,28.6780127,77.28182551,8,29,74,Dense (20+)
18291454,Chowranghee,Shahdara,28.6764855,77.2857063,20,29,92,Dense (20+)
302433,Darbaar Chicken,Shahdara,28.686874,77.2764747,5,11,75,Moderate (6-20)
312810,Dilli Darbar,Shahdara,28.6895052,77.2866681,4,32,75,Dense (20+)
310563,Domino's Pizza,Shahdara,28.6917695,77.2917395,21,22,72,Dense (20+)
6228,Empire,Shahdara,28.6776481,77.2886473,19,30,72,Dense (20+)
312671,Giani,Shahdara,28.7004755,77.2768369,13,13,37,Moderate (6-20)
18332676,Goldy Da Dhaba,Shahdara,28.677394,77.288283,20,30,76,Dense (20+)
18146396,Gufa Restaurant,Shahdara,28.6890835,77.2784798,2,13,75,Moderate (6-20)
18126077,Gulshan,Shahdara,28.67574,77.2904437,14,30,88,Dense (20+)
308906,Hira Sweets,Shahdara,28.6775448,77.2889304,19,30,72,Dense (20+)
302358,Hot Shop,Shahdara,28.6760803,77.286891,18,30,92,Dense (20+)
302424,Janta Eating House,Shahdara,28.6822218,77.292231,0,49,68,Dense (20+)
302359,Madras Cafe,Shahdara,28.67692,77.2853657,19,29,90,Dense (20+)
6206,Mitra Da Dhaba & Caterers,Shahdara,28.6777524,77.2887963,19,30,72,Dense (20+)
311371,Mr. Momo,Shahdara,28.6773618,77.2845496,18,29,84,Dense (20+)
18128853,New Anand Sagar,Shahdara,28.70246031,77.27249913,8,13,22,Moderate (6-20)
307976,New Tayal's Restaurant,Shahdara,28.6823632,77.2864389,10,43,66,Dense (20+)
6252,Paramjeet Fish & Chicken Point,Shahdara,28.6762995,77.2924322,10,28,75,Dense (20+)
18128862,Pizza Diet,Shahdara,28.7004582,77.2768961,13,13,37,Moderate (6-20)
307520,Pizza Diet,Shahdara,28.6894564,77.2877298,17,32,73,Dense (20+)
310689,Pizzalicious,Shahdara,28.66963974,77.29647975,2,9,142,Moderate (6-20)
308522,Prem Punjab,Shahdara,28.6785579,77.2882328,23,29,69,Dense (20+)
310807,Priya Panchvati,Shahdara,28.6982532,77.2770165,10,14,49,Moderate (6-20)
302442,Ram Singh Chaat Bhandaar,Shahdara,28.6903077,77.2918926,21,23,72,Dense (20+)
307986,Ramchander Bhalushahi Wale,Shahdara,28.66951648,77.29218956,2,14,151,Moderate (6-20)
6219,Shahi Food Corner,Shahdara,28.6762795,77.2903872,15,31,83,Dense (20+)
312773,Titu Chaat Corner,Shahdara,28.6899779,77.2917395,22,24,72,Dense (20+)
308513,Vinayak Restaurant,Shahdara,28.6922659,77.2919871,17,22,72,Dense (20+)
18378019,Vrinda's Food,Shahdara,28.67656666,77.29011454,15,32,81,Dense (20+)
6218,Walia's Dawat Mahal,Shahdara,28.6805966,77.286578,22,34,64,Dense (20+)
18428201,Crazy Delights,Shahdara,28.689352,77.2933868,20,23,70,Dense (20+)
18294229,Aapki Rasoi,Shahdara,28.66235639,77.28867251,4,49,172,Dense (20+)
18423878,Aggarwal Bikaner Sweets Corner,Shahdara,28.7006707,77.2754038,12,13,30,Moderate (6-20)
308908,Aggarwal Petha Store and Bakers,Shahdara,28.6784651,77.2882668,23,29,70,Dense (20+)
302436,Aggarwal Sweet Fresh,Shahdara,28.6893273,77.2919639,21,25,71,Dense (20+)
18423867,Aggarwal Sweet India,Shahdara,28.6896366,77.291919,21,24,71,Dense (20+)
18423872,Aggarwal Sweets,Shahdara,28.68933208,77.28979267,22,30,71,Dense (20+)
18435811,Al-Taj Shamim Chicken Point,Shahdara,28.6874311,77.2919802,20,31,72,Dense (20+)
18332478,Apni Rasoi,Shahdara,28.6899437,77.2744128,6,8,71,Moderate (6-20)
18423865,Bikaner Sweets & Bakers,Shahdara,28.6895977,77.2919382,21,24,71,Dense (20+)
18377919,Bikaner Sweets & Restaurant,Shahdara,28.6825301,77.2849433,7,38,67,Dense (20+)
302411,Bikaner Sweets,Shahdara,28.6901576,77.2702013,4,7,37,Moderate (6-20)
18423869,Bitoo Chat Corner,Shahdara,28.689657,77.2917756,22,24,71,Dense (20+)
18224540,Chilli Tadka Food Villa,Shahdara,28.66869015,77.29282122,2,8,151,Moderate (6-20)
6230,China Town,Shahdara,28.6834297,77.283918,7,35,70,Dense (20+)
18377910,Chinese Delight,Shahdara,28.6999209,77.2720913,8,14,23,Moderate (6-20)
18128876,D Food,Shahdara,28.7003478,77.279261,8,13,46,Moderate (6-20)
307521,Da Bawarchi,Shahdara,28.6822697,77.2850964,7,38,66,Dense (20+)
18284473,Delhi Cafe Restaurant,Shahdara,28.7085951,77.2450055,0,0,24,Isolated (0)
18435311,Ex- Taj Foods,Shahdara,28.677039,77.2718928,0,2,41,Light (1-5)
18291465,Fantasy Pastry Shop,Shahdara,28.6908012,77.291919,21,23,72,Dense (20+)
18423140,Gareeb Dhaba,Shahdara,28.6876451,77.2920013,20,31,71,Dense (20+)
18423122,Hira Lal Sweets,Shahdara,28.7009935,77.2732231,10,13,23,Moderate (6-20)
18438426,Hot & Chilly Point,Shahdara,28.6820472,77.2860319,10,37,65,Dense (20+)
18435320,Hot Chinese & Fast Food,Shahdara,28.6832105,77.2839919,7,36,70,Dense (20+)
18423859,Jony Sweets,Shahdara,28.6894359,77.2945223,20,23,69,Dense (20+)
18423857,Laxmi Dairy,Shahdara,28.6893847,77.2939837,20,23,69,Dense (20+)
18423876,Madras Cafe,Shahdara,28.7008442,77.2736497,10,13,23,Moderate (6-20)
302427,Mehak Restaurant,Shahdara,28.6895127,77.272707,5,7,61,Moderate (6-20)
18438433,New Madras Cafe,Shahdara,28.7003224,77.2795276,8,13,46,Moderate (6-20)
18128872,Pizza Hub,Shahdara,28.7000322,77.2815952,7,13,47,Moderate (6-20)
18378042,Pizza Hub,Shahdara,28.6915855,77.2700134,4,9,33,Moderate (6-20)
18423863,Prakash Sweets,Shahdara,28.689507,77.2923084,21,24,71,Dense (20+)
18378026,Punjabi Chaska & Rasoi,Shahdara,28.7005129,77.2769736,13,13,37,Moderate (6-20)
18378022,Sagar,Shahdara,28.7003054,77.2781604,10,13,44,Moderate (6-20)
18288644,Sardar A Pure Meat Shop,Shahdara,28.6766696,77.2858492,20,29,91,Dense (20+)
18423870,South Cafe,Shahdara,28.69022,77.2919462,21,23,72,Dense (20+)
18435823,Sultan Chicken Corner,Shahdara,28.6876577,77.2920323,20,31,71,Dense (20+)
18423861,Wah Ji Wah,Shahdara,28.68947,77.2948813,20,23,69,Dense (20+)
18435803,Yum Yum,Shahdara,28.6774285,77.2846784,18,29,84,Dense (20+)
18377912,Zaika-e-Dilli,Shahdara,28.7002266,77.2722496,8,14,23,Moderate (6-20)
312268,Anandini - The Tea Room,Shahpur Jat,28.5487987,77.2159503,29,47,331,Dense (20+)
773,Slice of Italy,Shahpur Jat,28.5495159,77.2159503,29,43,327,Dense (20+)
305147,The Coffee Garage,Shahpur Jat,28.5495222,77.2155461,29,45,325,Dense (20+)
18337924,The Fashion Street Cafí©,Shahpur Jat,28.549033,77.2137046,29,61,337,Dense (20+)
18481305,Urban Village,Shahpur Jat,28.54853276,77.21100144,34,69,344,Dense (20+)
18180080,Greenr Cafe,Shahpur Jat,28.548542,77.2132555,29,65,342,Dense (20+)
18306545,Boom Food,Shahpur Jat,28.5466046,77.2155012,26,61,339,Dense (20+)
303723,Cafe Red,Shahpur Jat,28.5491821,77.212447,35,69,346,Dense (20+)
18222560,Hyderabad House,Shahpur Jat,28.548819,77.2114589,35,67,346,Dense (20+)
311483,Le ROFL,Shahpur Jat,28.5492425,77.2149622,29,47,330,Dense (20+)
305640,Ma Cuisine,Shahpur Jat,28.5477915,77.2166689,22,48,340,Dense (20+)
18282007,Mumbai Matinee,Shahpur Jat,28.5492461,77.2121775,36,69,344,Dense (20+)
301793,Old Town Cafe,Shahpur Jat,28.5490654,77.2154563,29,48,326,Dense (20+)
18350234,Spanish Delights,Shahpur Jat,28.5496438,77.2154113,29,45,326,Dense (20+)
300969,Sweet Nothings By Avanti Mathur,Shahpur Jat,28.5497078,77.2151419,29,45,327,Dense (20+)
18161610,Threads,Shahpur Jat,28.5486312,77.2113691,35,67,344,Dense (20+)
310502,Bats On Delivery,Shahpur Jat,28.5474113,77.2155012,26,62,329,Dense (20+)
18244555,Asia Central,Shahpur Jat,28.5490245,77.2136148,29,61,341,Dense (20+)
18466435,Biryani By Kilo,Shahpur Jat,28.5484222,77.2119979,34,68,345,Dense (20+)
18163906,Cafe 5H By The Kitchen Connect,Shahpur Jat,28.5492078,77.2127165,34,69,344,Dense (20+)
18421026,Hearken Cafí©,Shahpur Jat,28.5492447,77.2154563,29,46,327,Dense (20+)
18291469,Puppychino,Shahpur Jat,28.5492042,77.2155012,29,47,325,Dense (20+)
18322609,Remember Me Cafí©,Shahpur Jat,28.5498307,77.2155653,29,45,325,Dense (20+)
307391,Sugarama Patisserie,Shahpur Jat,28.5493235,77.2148724,29,47,331,Dense (20+)
18400746,The Last Mughal (TLM),Shahpur Jat,28.5491141,77.2136148,29,61,341,Dense (20+)
9417,The Mad Teapot/The Wishing Chair,Shahpur Jat,28.5493213,77.2143783,29,55,327,Dense (20+)
18303719,Fusion Dosa Cafe,Shakarpur,28.6329647,77.282366,40,120,188,Dense (20+)
6107,Goyal Eating Point,Shakarpur,28.6328128,77.2823353,38,120,187,Dense (20+)
313139,Haveliram,Shakarpur,28.6297763,77.280107,44,90,159,Dense (20+)
309044,Meet You There,Shakarpur,28.6300045,77.2804814,47,94,162,Dense (20+)
18157406,Shree Bhog Pure Veg Restaurant,Shakarpur,28.6275866,77.2789686,30,65,146,Dense (20+)
311196,The Crust,Shakarpur,28.6263724,77.2800303,16,71,151,Dense (20+)
304965,Vijay Eating Point,Shakarpur,28.6279228,77.2783209,31,65,144,Dense (20+)
18438438,Aggarwal Bikaner Sweets,Shakarpur,28.6270083,77.2798705,21,64,152,Dense (20+)
18418252,Bikaner Sweets & Restaurant,Shakarpur,28.6328078,77.282282,38,120,187,Dense (20+)
18163895,Cafe Coffee Day,Shakarpur,28.6329113,77.2813787,42,120,185,Dense (20+)
18438457,Come 'n' Eat,Shakarpur,28.6303968,77.2811812,47,103,175,Dense (20+)
300788,Darbar Chicken Corner,Shakarpur,28.6284726,77.2781757,32,61,145,Dense (20+)
18438448,Food Care,Shakarpur,28.6269121,77.2791263,23,64,148,Dense (20+)
18441706,Himalaya Momos,Shakarpur,28.6322406,77.2819954,42,119,186,Dense (20+)
9855,Hirdesh Eating Point,Shakarpur,28.6296634,77.2771666,36,60,146,Dense (20+)
18380146,Joshi Eating House,Shakarpur,28.6300457,77.2806842,47,97,162,Dense (20+)
18409189,Just Veg,Shakarpur,28.6329214,77.2813547,42,120,185,Dense (20+)
18377880,Natural Pizza Hub & Food Court,Shakarpur,28.632852,77.2824532,39,120,188,Dense (20+)
18377888,Pawar's Food Court Inc.,Shakarpur,28.6334265,77.2828494,49,118,195,Dense (20+)
18438465,Rajesh Eating Corner,Shakarpur,28.6282443,77.2788374,32,66,149,Dense (20+)
18291209,Raju Ice Cream Parlor,Shakarpur,28.6307758,77.2774778,39,68,155,Dense (20+)
18441710,Sangam Ratna,Shakarpur,28.6302107,77.2807813,47,99,164,Dense (20+)
18419917,Tandoor & Curry Restaurant,Shakarpur,28.6288096,77.277587,33,61,145,Dense (20+)
18418243,Uttarakhand Eating Point,Shakarpur,28.6316688,77.2816189,44,119,182,Dense (20+)
18441700,Uttranchal Eating Point,Shakarpur,28.6263812,77.280183,16,71,151,Dense (20+)
311189,Yummy Rasoi,Shakarpur,28.6268353,77.2773649,24,59,139,Dense (20+)
2055,Aggarwal Restaurant,Shalimar Bagh,28.710818,77.1601549,4,60,100,Dense (20+)
2383,Ane China,Shalimar Bagh,28.7034431,77.1616827,33,53,183,Dense (20+)
304092,Arora's Veg. Corner,Shalimar Bagh,28.7061721,77.1695908,7,37,135,Dense (20+)
302471,Ashu Thali Wala,Shalimar Bagh,28.7096099,77.1685573,7,38,107,Dense (20+)
6555,Bangla Sweets & Pastry Shop,Shalimar Bagh,28.7035499,77.1618624,33,54,182,Dense (20+)
4716,Baskin Robbins,Shalimar Bagh,28.706493,77.1626712,30,55,162,Dense (20+)
311364,Believe in Taste,Shalimar Bagh,28.7152991,77.1564702,6,19,106,Moderate (6-20)
313494,Bharat Sweet House,Shalimar Bagh,28.7067731,77.1685706,8,42,127,Dense (20+)
8628,Bikaner Kesarvala,Shalimar Bagh,28.7065551,77.162961,30,56,164,Dense (20+)
1501,Chawla's Chic Inn,Shalimar Bagh,28.704282,77.1587619,36,50,185,Dense (20+)
18383610,Chhappan Bhog,Shalimar Bagh,28.7066682,77.1683596,8,42,127,Dense (20+)
2053,Chinese Hut Fast Food,Shalimar Bagh,28.7032861,77.1618118,33,53,187,Dense (20+)
311358,Domino's Pizza,Shalimar Bagh,28.7064034,77.1626712,29,56,163,Dense (20+)
301487,Frontier,Shalimar Bagh,28.70362,77.1619683,33,54,184,Dense (20+)
18288186,Giani,Shalimar Bagh,28.7065653,77.1624915,29,55,161,Dense (20+)
8670,Hot Pot Snacks,Shalimar Bagh,28.7035586,77.1619523,33,54,184,Dense (20+)
18376510,Keventers,Shalimar Bagh,28.7064599,77.1625853,29,55,164,Dense (20+)
302452,Kishan Dhaba,Shalimar Bagh,28.7030945,77.1620793,33,51,188,Dense (20+)
2049,Madras Dosa & Chinese,Shalimar Bagh,28.7037668,77.1613232,35,53,182,Dense (20+)
304090,Mehfil Tawa Tandoor,Shalimar Bagh,28.7195845,77.1586721,3,13,85,Moderate (6-20)
6561,Mitthu Tikki Wala,Shalimar Bagh,28.7063745,77.1622851,30,55,163,Dense (20+)
6562,Mitthu Tikki Wala,Shalimar Bagh,28.7057298,77.1559037,12,47,182,Dense (20+)
8672,Pandit Ji Ka Dhaba,Shalimar Bagh,28.7031367,77.1622219,33,52,186,Dense (20+)
18380175,Punjabi Angeethi,Shalimar Bagh,28.7033536,77.1616827,33,53,183,Dense (20+)
301517,Ram Chinese Food,Shalimar Bagh,28.7152123,77.1569645,7,19,105,Moderate (6-20)
18222576,SFC,Shalimar Bagh,28.7085298,77.1615029,19,59,136,Dense (20+)
18455522,SGF - Spice Grill Flame,Shalimar Bagh,28.710793,77.16011,4,60,100,Dense (20+)
311168,Shalimar Vyanjan,Shalimar Bagh,28.7054506,77.161503,35,55,170,Dense (20+)
18357957,Shri Rudram,Shalimar Bagh,28.7082414,77.1673875,11,41,112,Dense (20+)
306751,Smile Bakers,Shalimar Bagh,28.717991,77.153498,4,19,119,Moderate (6-20)
18400759,Spice Sea,Shalimar Bagh,28.7194459,77.1586271,5,13,85,Moderate (6-20)
8676,Street 5,Shalimar Bagh,28.7072568,77.1551103,7,52,187,Dense (20+)
18442666,Subs n Shakes,Shalimar Bagh,28.7063862,77.1624915,29,55,163,Dense (20+)
311115,Subway,Shalimar Bagh,28.7025908,77.162132,33,49,189,Dense (20+)
303128,Twenty Four Seven,Shalimar Bagh,28.7066464,77.1684675,8,42,127,Dense (20+)
18352278,Wah G Wah,Shalimar Bagh,28.7068565,77.1636597,32,56,152,Dense (20+)
2054,Aman-Deep Pure Veg,Shalimar Bagh,28.7063371,77.1624465,30,55,163,Dense (20+)
5271,Kwality Pastry Parlour,Shalimar Bagh,28.7035499,77.1618624,33,54,182,Dense (20+)
9954,McDonald's,Shalimar Bagh,28.713419,77.1580581,8,36,106,Dense (20+)
313171,Nagpal's,Shalimar Bagh,28.715237,77.156722,6,19,105,Moderate (6-20)
2047,Peshawari's Deluxe,Shalimar Bagh,28.7063371,77.1624465,30,55,163,Dense (20+)
301015,Slic Chic,Shalimar Bagh,28.7058943,77.157369,19,47,184,Dense (20+)
300780,Standard Ice Cream,Shalimar Bagh,28.7109248,77.1603347,4,60,100,Dense (20+)
18361764,Aunty Chings Fast Food,Shalimar Bagh,28.7036481,77.1619523,33,54,181,Dense (20+)
18446401,Baba Chaap Wala,Shalimar Bagh,28.7096778,77.1549724,5,48,172,Dense (20+)
18312578,Cafe Coffee Day,Shalimar Bagh,28.7090143,77.1698154,7,33,113,Dense (20+)
18153555,Chick N Grills,Shalimar Bagh,28.7084737,77.1668006,21,41,110,Dense (20+)
18416877,Da Pizza Palace,Shalimar Bagh,28.72818878,77.16699947,0,0,12,Isolated (0)
18361770,Dosa Junction,Shalimar Bagh,28.7050194,77.15665,11,46,187,Dense (20+)
18426782,Hot Wok,Shalimar Bagh,28.7147586,77.165004,0,34,74,Dense (20+)
18441688,Madras Dosa & Chinese,Shalimar Bagh,28.7066721,77.1626712,30,55,160,Dense (20+)
18438429,Mashoor Gulati,Shalimar Bagh,28.7062157,77.1625814,29,56,165,Dense (20+)
18014115,Nidhi's Cake Lounge,Shalimar Bagh,28.7163553,77.1590765,8,17,92,Moderate (6-20)
18445788,Niti Shake & Ice Cream Hub,Shalimar Bagh,28.7154009,77.1566379,7,19,105,Moderate (6-20)
18361757,Raja Chinese Foods & Snacks,Shalimar Bagh,28.7096363,77.1549886,5,48,172,Dense (20+)
18273597,Royal Chicken Corner,Shalimar Bagh,28.6896301,77.1605144,13,38,163,Dense (20+)
301519,Shalimar Food,Shalimar Bagh,28.7196342,77.1585449,3,13,85,Moderate (6-20)
18445764,Shalimar Vyanjan,Shalimar Bagh,28.7062081,77.1628082,29,56,168,Dense (20+)
18446388,The Urban Canteen,Shalimar Bagh,28.7094671,77.1551135,5,50,174,Dense (20+)
301507,Ever Bake,Shalimar Bagh,28.7064285,77.16241,30,55,162,Dense (20+)
18261157,Grappa - Shangri-La's - Eros Hotel,"Shangri La's - Eros hotel, Janpath",28.620766,77.2178366,27,78,238,Dense (20+)
18277024,Shang Palace - Shangri-La's Eros Hotel,"Shangri La's - Eros hotel, Janpath",28.6206678,77.2177468,27,77,238,Dense (20+)
18261160,Sorrento - Shangri-La's - Eros Hotel,"Shangri La's - Eros hotel, Janpath",28.6207574,77.2177468,27,78,238,Dense (20+)
18219539,Mister Chai - Shangri-La's - Eros Hotel,"Shangri La's - Eros hotel, Janpath",28.620766,77.2178366,27,78,238,Dense (20+)
311369,Tamra - Shangri-La's - Eros Hotel,"Shangri La's - Eros hotel, Janpath",28.6206188,77.2179096,27,77,238,Dense (20+)
308769,Cafe Coffee Day,Shanti Niketan Marg,28.5770825,77.1686023,6,31,152,Dense (20+)
220,Domino's Pizza,Shanti Niketan Marg,28.5771317,77.1684077,6,30,151,Dense (20+)
301675,Lush,Shastri Park,28.6597548,77.2667541,1,27,98,Dense (20+)
18144466,Shivas Cafe,Sheikh Sarai,28.5222793,77.181974,7,14,55,Moderate (6-20)
2739,Dakshin - Sheraton New Delhi Hotel,"Sheraton New Delhi Hotel, Saket",28.52678296,77.2159186,49,89,188,Dense (20+)
18133508,Delhi Pavilion - Sheraton New Delhi Hotel,"Sheraton New Delhi Hotel, Saket",28.52678296,77.2159186,49,89,188,Dense (20+)
2741,Pan Asian - Sheraton New Delhi Hotel,"Sheraton New Delhi Hotel, Saket",28.527002,77.2153849,48,103,202,Dense (20+)
308386,Domino's Pizza,South Extension 1,28.5694195,77.2204886,36,74,290,Dense (20+)
3170,Kitchen of Awadh,South Extension 1,28.5691173,77.2203517,36,73,287,Dense (20+)
7760,McDonald's,South Extension 1,28.5695952,77.2197229,35,70,282,Dense (20+)
18425186,ODT,South Extension 1,28.5691333,77.2205016,36,72,288,Dense (20+)
311272,Rainbows,South Extension 1,28.5699028,77.2210703,36,109,301,Dense (20+)
310891,Subway,South Extension 1,28.5694375,77.2208907,36,76,298,Dense (20+)
9095,Bombay Bhelpuri,South Extension 1,28.5695952,77.2197229,35,70,282,Dense (20+)
305763,The Owl's Kitchen,South Extension 1,28.5723805,77.221205,25,108,281,Dense (20+)
18175302,7 Colours Xpress Kitchen,South Extension 1,28.5683377,77.2249885,18,118,322,Dense (20+)
18337762,Royal Cakes,South Extension 1,28.5759899,77.224753,13,107,286,Dense (20+)
18312639,Street Cafe,South Extension 1,28.5732831,77.2208008,14,97,280,Dense (20+)
18337895,Street Cafe,South Extension 1,28.5733106,77.2205516,13,97,281,Dense (20+)
307418,Dare To Deliver,South Extension 1,28.5712648,77.2231362,34,113,312,Dense (20+)
3686,Aggarwal Sweet and Restaurant,South Extension 2,28.56371164,77.22013604,40,81,319,Dense (20+)
18449626,Burger Lust,South Extension 2,28.56350464,77.220457,32,80,327,Dense (20+)
7761,Cafe Coffee Day,South Extension 2,28.568144,77.2195433,43,74,291,Dense (20+)
9842,Cakes & Bakes,South Extension 2,28.56415599,77.21960362,41,83,316,Dense (20+)
18254523,Chic Fillet,South Extension 2,28.5676697,77.2211739,44,75,298,Dense (20+)
312378,Chinese Express,South Extension 2,28.56435417,77.21890088,40,86,329,Dense (20+)
18358171,Costa Coffee,South Extension 2,28.5676806,77.2208202,44,74,293,Dense (20+)
307474,Domino's Pizza,South Extension 2,28.5681089,77.2198813,44,75,287,Dense (20+)
9083,Gupta Fast Food,South Extension 2,28.5642885,77.21914127,39,84,325,Dense (20+)
310705,Hangchuaa's Chinese Food Corner,South Extension 2,28.56432472,77.21891731,39,86,330,Dense (20+)
310701,Kathi's,South Extension 2,28.567969,77.2213698,44,76,299,Dense (20+)
306934,Kitchen & Chicken,South Extension 2,28.5679395,77.2211601,45,76,300,Dense (20+)
305651,Meal A Deal,South Extension 2,28.56420752,77.21951243,40,83,316,Dense (20+)
9094,Mohit Restaurant,South Extension 2,28.56414863,77.219267,39,84,325,Dense (20+)
93,Princess Garden,South Extension 2,28.5684277,77.2192289,42,75,294,Dense (20+)
9099,Republic of Chicken,South Extension 2,28.56419015,77.21940279,38,83,319,Dense (20+)
18312618,Sai Juice Point,South Extension 2,28.5679028,77.2212868,45,76,298,Dense (20+)
18146398,The Pirates Of China Town,South Extension 2,28.5617,77.22041389,23,78,345,Dense (20+)
3298,Voda Bar,South Extension 2,28.5689576,77.2193667,34,74,292,Dense (20+)
305684,All Things Yummy,South Extension 2,28.566755,77.219739,41,78,296,Dense (20+)
7759,Cake Palace,South Extension 2,28.5677197,77.221205,44,75,298,Dense (20+)
302503,Charan Singh Kulfi & Kala Khatta,South Extension 2,28.5681269,77.2193637,40,74,292,Dense (20+)
677,Chinese Hut,South Extension 2,28.5675895,77.2212499,44,74,298,Dense (20+)
305826,Costa Coffee,South Extension 2,28.5680629,77.2196331,42,74,291,Dense (20+)
743,Daitchi,South Extension 2,28.5680075,77.2199924,43,74,288,Dense (20+)
2250,Gupta's Restaurant,South Extension 2,28.567939,77.2192738,40,76,296,Dense (20+)
18352214,Mama's,South Extension 2,28.5677962,77.2201272,44,74,287,Dense (20+)
192,McDonald's,South Extension 2,28.5684461,77.2191601,41,74,296,Dense (20+)
483,Moti Mahal Delux- Legendary Culinary,South Extension 2,28.5682336,77.2195433,42,74,291,Dense (20+)
1675,Qureshi's Kabab Corner,South Extension 2,28.56776639,77.21900079,41,77,298,Dense (20+)
18312616,Anand Sweets,South Extension 2,28.56402849,77.21940547,38,84,322,Dense (20+)
7793,Cafe Corner,South Extension 2,28.5680393,77.2213733,44,76,298,Dense (20+)
18427201,F Marquee,South Extension 2,28.56847,77.21986,42,75,286,Dense (20+)
1129,Republic of Chicken,South Extension 2,28.5374478,77.2384497,33,77,303,Dense (20+)
18424170,Special Chicken Biryani,South Extension 2,28.5642064,77.2191391,39,84,327,Dense (20+)
18306530,Circus,South Extension 2,28.5686642,77.2174773,31,82,299,Dense (20+)
18332063,The Society Cafe,South Extension 2,28.5684463,77.2174933,34,83,298,Dense (20+)
309852,Club London,"Southern Park Mall, Saket",28.5279802,77.2192708,56,68,176,Dense (20+)
18245284,3 Pegs Down,"Southern Park Mall, Saket",28.52748139,77.21947454,55,68,177,Dense (20+)
310413,Chicago Pizza,"Spark Mall, Kamla Nagar",28.68093208,77.20365521,52,62,173,Dense (20+)
18261739,Maakhansingh,"Spark Mall, Kamla Nagar",28.68096059,77.20388161,50,62,174,Dense (20+)
311068,Mad Over Donuts,"Spark Mall, Kamla Nagar",28.68088884,77.20394421,50,62,173,Dense (20+)
308175,Starbucks,"Spark Mall, Kamla Nagar",28.68091678,77.20384263,50,62,172,Dense (20+)
18276343,World of Wok,"Spark Mall, Kamla Nagar",28.68082913,77.20383894,50,62,173,Dense (20+)
4682,Alvi's Food Spot,"Star City Mall, Mayur Vihar Phase 1",28.5929234,77.296194,12,25,134,Dense (20+)
6191,Cafe Coffee Day,"Star City Mall, Mayur Vihar Phase 1",28.5925115,77.2961448,12,26,133,Dense (20+)
1275,Code,"Star City Mall, Mayur Vihar Phase 1",28.5924186,77.2965607,12,29,135,Dense (20+)
2934,Haowin,"Star City Mall, Mayur Vihar Phase 1",28.5934846,77.296653,13,28,136,Dense (20+)
308801,Mirror,"Star City Mall, Mayur Vihar Phase 1",28.5925202,77.2963556,12,27,134,Dense (20+)
