Restaurant ID,Restaurant Name,Locality,Is NCR,Average Cost for two,Log_Cost,Aggregate rating,Cred_Rating,Predicted_Rating,Residual,rank_overall,rank_within_ncr_group
304697,Adarsh Bhojnalaya,Chandni Chowk,True,300,5.707110264748875,3.4,3.3693914198757366,3.3332690071959785,0.03612241267975813,2382.0,2079.0
307713,Al Haj Bakery,Chandni Chowk,True,150,5.017279836814924,3.0,3.2967677715570254,3.2652308187184387,0.03153695283858671,2432.0,2126.0
18384137,Anmol Chicken,Chandni Chowk,True,300,5.707110264748875,3.1,3.3323119009491977,3.3332690071959785,-0.0009571062467808034,2867.0,2541.0
5459,Babu Ram Paranthe Wale,Chandni Chowk,True,150,5.017279836814924,3.2,3.2270530319354287,3.2652308187184387,-0.03817778678300998,3515.0,3162.0
311703,Bhaijaan Kababs,Chandni Chowk,True,100,4.61512051684126,3.2,3.330044399128201,3.2255657205981403,0.10447867853006088,1750.0,1486.0
308006,Bhikharam's,Chandni Chowk,True,300,5.707110264748875,3.0,3.3187505694501387,3.3332690071959785,-0.01451843774583983,3078.0,2742.0
4053,Bikanervala,Chandni Chowk,True,550,6.311734809152915,2.8,3.096840997256126,3.3929033130260597,-0.2960623157699338,5773.0,5244.0
5468,Brijwasi Bhoj,Chandni Chowk,True,200,5.303304908059076,3.1,3.2894235500047304,3.2934415599652347,-0.004018009960504276,2916.0,2585.0
5453,Brijwasi Restaurant,Chandni Chowk,True,400,5.993961427306569,3.2,3.284233303980767,3.3615612260845467,-0.07732792210377948,4205.0,3822.0
681,Comesum,Chandni Chowk,True,350,5.860786223465865,2.5,2.9256380688806884,3.348426114537516,-0.42278804565682737,6092.0,5469.0
308008,Inderpuri Restaurant,Chandni Chowk,True,250,5.5254529391317835,3.0,3.2494569673957607,3.3153520889822103,-0.06589512158644961,4007.0,3634.0
18272386,Kamdhenu Family Corner,Chandni Chowk,True,300,5.707110264748875,2.8,3.3096703915152355,3.3332690071959785,-0.023598615680743062,3232.0,2890.0
306380,Khalsa Hindu Hotel,Chandni Chowk,True,450,6.111467339502679,2.9,3.309491310190879,3.3731508705500266,-0.06365956035914744,3963.0,3591.0
312936,Mahalaxmi Mishthan Bhandar,Chandni Chowk,True,100,4.61512051684126,3.3,3.3386543192354994,3.2255657205981403,0.1130885986373591,1695.0,1445.0
6698,McDonald's,Chandni Chowk,True,500,6.2166061010848646,3.0,3.1623823655689383,3.3835207391251902,-0.221138373556252,5494.0,5021.0
9961,McDonald's,Chandni Chowk,True,500,6.2166061010848646,3.0,3.1891486895638184,3.3835207391251902,-0.19437204956137188,5339.0,4881.0
312925,Natraj Cafe,Chandni Chowk,True,300,5.707110264748875,3.4,3.365893296432964,3.3332690071959785,0.03262428923698568,2416.0,2110.0
18342132,Padam Chaat Corner,Chandni Chowk,True,100,4.61512051684126,3.0,3.324764731137877,3.2255657205981403,0.09919901053973668,1784.0,1520.0
18323461,Pandit Ved Prakash Lemon Wale,Chandni Chowk,True,50,3.9318256327243257,3.2,3.3235421791717914,3.1581721348287717,0.16537004434301972,1396.0,1177.0
5466,Pt. Babu Ram Devi Dayal Paranthe Wale,Chandni Chowk,True,150,5.017279836814924,3.0,3.1687503014736023,3.2652308187184387,-0.09648051724483642,4488.0,4091.0
18232088,Rabri Bhandar,Chandni Chowk,True,150,5.017279836814924,3.2,3.332366620541205,3.2652308187184387,0.06713580182276635,2058.0,1769.0
304743,Ram Parshad Makhan Lal,Chandni Chowk,True,100,4.61512051684126,3.4,3.366840704865382,3.2255657205981403,0.1412749842672416,1528.0,1296.0
18128897,Rambhoj,Chandni Chowk,True,150,5.017279836814924,2.9,3.317217561326556,3.2652308187184387,0.05198674260811753,2201.0,1902.0
18211151,Rehmatullah's Hotel,Chandni Chowk,True,100,4.61512051684126,3.0,3.3187505694501387,3.2255657205981403,0.0931848488519984,1826.0,1561.0
5460,Sharma Bhojnalay,Chandni Chowk,True,100,4.61512051684126,3.0,3.2967677715570254,3.2255657205981403,0.0712020509588851,2020.0,1735.0
311492,Shree Balaji Chaat Bhandar,Chandni Chowk,True,100,4.61512051684126,3.2,3.314038934620115,3.2255657205981403,0.08847321402197483,1861.0,1592.0
303643,Shri Duli Chand Naresh Gupta,Chandni Chowk,True,100,4.61512051684126,3.4,3.364366130601604,3.2255657205981403,0.13880041000346388,1540.0,1306.0
9156,Shri Hari Sharnam,Chandni Chowk,True,400,5.993961427306569,3.1,3.2954369960366265,3.3615612260845467,-0.06612423004792012,4015.0,3642.0
9160,Sindhi Chicken,Chandni Chowk,True,400,5.993961427306569,2.9,3.2948666205412054,3.3615612260845467,-0.06669460554334128,4031.0,3657.0
18235302,Soni Bhojnalaya,Chandni Chowk,True,300,5.707110264748875,3.0,3.324764731137877,3.3332690071959785,-0.008504276058101556,2985.0,2651.0
9157,Super Restaurant,Chandni Chowk,True,250,5.5254529391317835,2.9,3.309491310190879,3.3153520889822103,-0.005860778791331178,2937.0,2605.0
9159,Tiwari Ji Confectioner,Chandni Chowk,True,100,4.61512051684126,3.1,3.3280098287093978,3.2255657205981403,0.10244410811125748,1763.0,1499.0
6706,Wah Ji Wah,Chandni Chowk,True,450,6.111467339502679,2.8,3.05011602546581,3.3731508705500266,-0.32303484508421665,5855.0,5305.0
18082089,Zaika Mughlai Foods,Chandni Chowk,True,550,6.311734809152915,3.3,3.342585266954364,3.3929033130260597,-0.050318046071695655,3744.0,3382.0
312693,Al Yousuf,Chandni Chowk,True,200,5.303304908059076,3.7,3.483702920889968,3.2934415599652347,0.19026136092473322,1291.0,1084.0
308209,Amritsari Lassi Wala,Chandni Chowk,True,100,4.61512051684126,3.8,3.663431868014332,3.2255657205981403,0.4378661474161918,466.0,380.0
306017,Annapurna Bhandar,Chandni Chowk,True,100,4.61512051684126,3.8,3.5964123217621062,3.2255657205981403,0.37084660116396595,614.0,512.0
304737,Bishan Swaroop Chaat Bhandar,Chandni Chowk,True,150,5.017279836814924,3.7,3.5080059634866005,3.2652308187184387,0.24277514476816187,1052.0,879.0
308318,Gole Hatti,Chandni Chowk,True,150,5.017279836814924,3.8,3.6667426106079235,3.2652308187184387,0.4015117918894848,540.0,445.0
552,Haldiram's,Chandni Chowk,True,600,6.398594934535208,3.9,3.845461522820096,3.4014703540590903,0.44399116876100564,452.0,370.0
6704,Kanwarji's,Chandni Chowk,True,300,5.707110264748875,3.9,3.7731723148599405,3.3332690071959785,0.439903307663962,462.0,376.0
309722,Kedarnath Prem Chand Halwai,Chandni Chowk,True,100,4.61512051684126,3.7,3.4487136875045215,3.2255657205981403,0.22314796690638117,1136.0,952.0
18286206,Keventers,Chandni Chowk,True,400,5.993961427306569,3.7,3.5474333102706024,3.3615612260845467,0.18587208418605572,1314.0,1104.0
308894,Khan Omelette Corner,Chandni Chowk,True,150,5.017279836814924,3.6,3.4675275081555164,3.2652308187184387,0.20229668943707768,1238.0,1038.0
7545,Natraj Dahi Bhalle Wala,Chandni Chowk,True,100,4.61512051684126,3.9,3.8824951372072314,3.2255657205981403,0.6569294166090911,162.0,135.0
9165,Old Famous Jalebi Wala,Chandni Chowk,True,100,4.61512051684126,3.9,3.8664326226595596,3.2255657205981403,0.6408669020614193,176.0,141.0
5458,Pt. Gaya Prasad Shiv Charan Paranthe Wale,Chandni Chowk,True,150,5.017279836814924,3.6,3.5749229027784106,3.2652308187184387,0.30969208405997195,798.0,668.0
5467,Pt.Kanhaiyalal & Durga Prasad Dixit Paranthe Wale,Chandni Chowk,True,150,5.017279836814924,3.6,3.5647761004344147,3.2652308187184387,0.29954528171597605,839.0,699.0
9161,Shiv Misthan Bhandar,Chandni Chowk,True,100,4.61512051684126,3.8,3.62410024600246,3.2255657205981403,0.3985345254043198,544.0,449.0
302869,Special Jalebi Wala,Chandni Chowk,True,100,4.61512051684126,3.5,3.395893296432964,3.2255657205981403,0.17032757583482372,1381.0,1164.0
1889,Tewari Bros Confectioners,Chandni Chowk,True,200,5.303304908059076,3.5,3.4271253075030743,3.2934415599652347,0.13368374753783963,1565.0,1330.0
300178,Chaina Ram Sindhi Confectioners,Chandni Chowk,True,200,5.303304908059076,4.2,4.103509352088881,3.2934415599652347,0.8100677921236459,75.0,60.0
1155,Giani's di Hatti,Chandni Chowk,True,150,5.017279836814924,4.3,4.2184430364040475,3.2652308187184387,0.9532122176856088,28.0,26.0
9166,Jung Bahadur Kachori Wala,Chandni Chowk,True,50,3.9318256327243257,4.1,4.0191905963663155,3.1581721348287717,0.8610184615375438,60.0,50.0
18264992,Lakhori - Haveli Dharampura,Chandni Chowk,True,3000,8.006700845440367,4.4,4.254837657486744,3.560078337452493,0.6947593200342514,138.0,112.0
18282012,Milk n More,Chawri Bazar,True,100,4.61512051684126,3.1,3.323864195460136,3.2255657205981403,0.09829847486199572,1797.0,1533.0
303642,Kuremal Mohan Lal Kulfi Wale,Chawri Bazar,True,200,5.303304908059076,4.5,4.4052399507580935,3.2934415599652347,1.1117983907928588,11.0,9.0
18281967,Hira Chaat Corner,Chawri Bazar,True,100,4.61512051684126,3.6,3.418097473885186,3.2255657205981403,0.19253175328704586,1281.0,1075.0
18082228,Kuremal Mahavir Prasad Kulfi Wale,Chawri Bazar,True,300,5.707110264748875,3.9,3.5836768323565584,3.3332690071959785,0.2504078251605799,1021.0,850.0
301287,Shakahari Restaurant,Chawri Bazar,True,300,5.707110264748875,3.6,3.547916798078237,3.3332690071959785,0.2146477908822586,1167.0,980.0
308192,Shri Gujrat Namkeen Bhandar,Chawri Bazar,True,100,4.61512051684126,3.6,3.439638562504046,3.2255657205981403,0.2140728419059057,1173.0,985.0
306015,Standard Sweets,Chawri Bazar,True,200,5.303304908059076,3.6,3.4476566343788435,3.2934415599652347,0.15421507441360882,1449.0,1223.0
311002,Sudarshan,Chawri Bazar,True,150,5.017279836814924,3.7,3.534102240294248,3.2652308187184387,0.26887142157580923,955.0,792.0
313511,Ustad Moinuddin Kebab,Chawri Bazar,True,100,4.61512051684126,3.7,3.455893296432964,3.2255657205981403,0.23032757583482377,1102.0,922.0
311022,Ashok Chaat Corner,Chawri Bazar,True,100,4.61512051684126,4.1,3.8803145553910623,3.2255657205981403,0.654748834792922,164.0,137.0
303644,Jain Coffee House,Chawri Bazar,True,150,5.017279836814924,4.1,3.9317088566527865,3.2652308187184387,0.6664780379343478,155.0,128.0
307218,Shyam Sweets,Chawri Bazar,True,150,5.017279836814924,4.1,3.9526607660654913,3.2652308187184387,0.6874299473470527,142.0,115.0
304018,Spicy Food Court,Chhatarpur,True,500,6.2166061010848646,2.7,3.1432295937542705,3.3835207391251902,-0.24029114537091978,5575.0,5090.0
18239781,Aristocrat Sweet Shop,Chittaranjan Park,True,300,5.707110264748875,3.1,3.319866620541205,3.3332690071959785,-0.013402386654773668,3061.0,2725.0
18364354,Balluchi's - The Royal Cuisine,Chittaranjan Park,True,800,6.68586094706836,3.0,3.324764731137877,3.4298034897290544,-0.1050387585911774,4615.0,4212.0
18175256,Bunty Dhaba,Chittaranjan Park,True,500,6.2166061010848646,3.2,3.298833743337433,3.3835207391251902,-0.08468699578775718,4325.0,3936.0
7623,Gopal's Restaurant & Caterer's,Chittaranjan Park,True,300,5.707110264748875,2.7,3.1494722640888377,3.3332690071959785,-0.18379674310714078,5278.0,4825.0
17953899,Horn Please,Chittaranjan Park,True,1000,6.90875477931522,3.0,3.144643115548802,3.4517875773465194,-0.3071444617977175,5805.0,5267.0
309756,Khatey Raho,Chittaranjan Park,True,250,5.5254529391317835,3.3,3.3335004100040995,3.3153520889822103,0.018148321021889124,2618.0,2303.0
2595,Kolkata Biryani House,Chittaranjan Park,True,500,6.2166061010848646,3.4,3.394729648455425,3.3835207391251902,0.011208909330234551,2695.0,2374.0
7620,Kolkata Hot Kathi Roll,Chittaranjan Park,True,150,5.017279836814924,3.2,3.2882444136941364,3.2652308187184387,0.02301359497569777,2550.0,2238.0
309161,Madly Bangalee,Chittaranjan Park,True,400,5.993961427306569,2.7,2.873437667121236,3.3615612260845467,-0.4881235589633106,6212.0,5553.0
18249081,Oh! China,Chittaranjan Park,True,600,6.398594934535208,2.9,3.2401927807739614,3.4014703540590903,-0.16127757328512882,5142.0,4700.0
3632,Punjabi Zaika,Chittaranjan Park,True,500,6.2166061010848646,2.9,3.1512787585262214,3.3835207391251902,-0.23224198059896883,5537.0,5059.0
7602,Rabi Snacks Corner,Chittaranjan Park,True,300,5.707110264748875,3.4,3.364366130601604,3.3332690071959785,0.03109712340562565,2449.0,2143.0
1712,Republic of Chicken,Chittaranjan Park,True,400,5.993961427306569,2.7,3.109135009619327,3.3615612260845467,-0.2524262164652198,5628.0,5130.0
300984,Roll n Roast,Chittaranjan Park,True,250,5.5254529391317835,3.3,3.3330596151356247,3.3153520889822103,0.01770752615341431,2622.0,2307.0
18429374,Roller's High,Chittaranjan Park,True,500,6.2166061010848646,3.2,3.3195569475856046,3.3835207391251902,-0.06396379153958565,3972.0,3599.0
18354627,Royal Chick 'N',Chittaranjan Park,True,300,5.707110264748875,3.3,3.337500458959813,3.3332690071959785,0.004231451763834659,2791.0,2467.0
301522,Royal Kolkata Biryani,Chittaranjan Park,True,500,6.2166061010848646,2.7,3.206548107147738,3.3835207391251902,-0.17697263197745228,5238.0,4786.0
4973,Sameer's Restaurant,Chittaranjan Park,True,600,6.398594934535208,2.5,2.8862271365769208,3.4014703540590903,-0.5152432174821695,6244.0,5579.0
3504,Sanjha Chulha,Chittaranjan Park,True,550,6.311734809152915,2.7,2.968172527313508,3.3929033130260597,-0.42473078571255174,6095.0,5472.0
18459885,Shepherd's,Chittaranjan Park,True,250,5.5254529391317835,3.1,3.312285012936336,3.3153520889822103,-0.0030670760458741952,2906.0,2577.0
301405,Soya King,Chittaranjan Park,True,350,5.860786223465865,2.6,2.9067710895858956,3.348426114537516,-0.44165502495162023,6132.0,5499.0
18457499,Tasty Tonight,Chittaranjan Park,True,1000,6.90875477931522,3.1,3.3280098287093978,3.4517875773465194,-0.12377774863712165,4824.0,4403.0
18445801,The Mustard,Chittaranjan Park,True,500,6.2166061010848646,2.9,3.2948666205412054,3.3835207391251902,-0.08865411858398486,4369.0,3978.0
18355107,Tibb's Frankie,Chittaranjan Park,True,250,5.5254529391317835,3.2,3.314038934620115,3.3153520889822103,-0.0013131543620952257,2876.0,2550.0
18175328,Wazwaan Restaurant,Chittaranjan Park,True,1200,7.0909098220799835,3.2,3.317659218258849,3.4697535855565107,-0.15209436729766157,5076.0,4637.0
7613,Yummi Kolkataa,Chittaranjan Park,True,150,5.017279836814924,3.2,3.312311071974356,3.2652308187184387,0.04708025325591736,2265.0,1965.0
7599,Annapurna Sweet House,Chittaranjan Park,True,150,5.017279836814924,3.7,3.5356974110606485,3.2652308187184387,0.2704665923422098,944.0,783.0
302936,Ashirbad,Chittaranjan Park,True,100,4.61512051684126,3.6,3.4717108500032365,3.2255657205981403,0.24614512940509625,1038.0,866.0
4608,Chocolatiers - The Chocolate Boutique,Chittaranjan Park,True,100,4.61512051684126,3.8,3.663431868014332,3.2255657205981403,0.4378661474161918,466.0,380.0
7636,Dadu Cutlet Shop,Chittaranjan Park,True,100,4.61512051684126,3.7,3.584544126691267,3.2255657205981403,0.3589784060931267,654.0,548.0
18373691,Dogs & Wiches,Chittaranjan Park,True,600,6.398594934535208,3.9,3.7298261439892877,3.4014703540590903,0.32835578993019743,746.0,624.0
7634,Maa Tara,Chittaranjan Park,True,500,6.2166061010848646,3.6,3.5759615991130325,3.3835207391251902,0.19244085998784222,1283.0,1077.0
306028,My Spice Kitchen,Chittaranjan Park,True,650,6.478509642208569,3.5,3.485188070630706,3.4093523663952126,0.07583570423549357,1982.0,1703.0
311637,The Singing Tree,Chittaranjan Park,True,100,4.61512051684126,3.7,3.491616228662286,3.2255657205981403,0.26605050806414576,968.0,803.0
309080,Chulha Punjabi Da,Chittaranjan Park,True,600,6.398594934535208,2.4,2.91791700833675,3.4014703540590903,-0.4835533457223402,6206.0,5550.0
1358,Viva Hyderabad,Chittaranjan Park,True,600,6.398594934535208,2.3,2.8920980546012354,3.4014703540590903,-0.5093722994578549,6234.0,5571.0
5890,Metro Grill,"City Centre Mall, Rohini",True,1200,7.0909098220799835,3.4,3.3869537199470354,3.4697535855565107,-0.08279986560947528,4292.0,3903.0
306513,Cafe Cruise,"City Square Mall, Rajouri Garden",True,1300,7.170888478512505,2.8,2.9337253997539974,3.477641905178529,-0.5439165054245314,6287.0,5609.0
3089,Etal The Lounge Bar,"City Square Mall, Rajouri Garden",True,2000,7.601402334583733,3.2,3.214707402282356,3.520103619964429,-0.3053962176820728,5797.0,5261.0
7061,"Game of Legends - Sports Bar, Grill, & Lounge","City Square Mall, Rajouri Garden",True,1450,7.280008252884188,3.5,3.488924818769464,3.4884044222764814,0.0005203964929827443,2847.0,2522.0
18466981,Al-raaya,Civil Lines,True,600,6.398594934535208,3.1,3.323864195460136,3.4014703540590903,-0.07760615859895426,4207.0,3824.0
311093,Authentique Bites,Civil Lines,True,300,5.707110264748875,3.2,3.312311071974356,3.3332690071959785,-0.02095793522162248,3199.0,2858.0
1055,Embassy,Civil Lines,True,1200,7.0909098220799835,3.0,3.0983573185731856,3.4697535855565107,-0.37139626698332506,5978.0,5394.0
18144470,Narang's Bake 'n' Cake,Civil Lines,True,400,5.993961427306569,3.0,3.324764731137877,3.3615612260845467,-0.0367964949466697,3478.0,3128.0
4089,New Darvesh,Civil Lines,True,150,5.017279836814924,3.0,3.2732147738144044,3.2652308187184387,0.007983955095965722,2743.0,2419.0
311030,1UP,Civil Lines,True,1200,7.0909098220799835,3.5,3.4779834765870317,3.4697535855565107,0.008229891030520964,2736.0,2412.0
9927,Gujarati Samaj Santushti,Civil Lines,True,300,5.707110264748875,3.6,3.515364796877135,3.3332690071959785,0.18209578968115636,1334.0,1122.0
18245298,Boa Village,Civil Lines,True,1500,7.313886831633462,4.0,3.8839873385047716,3.4917458769774545,0.3922414615273171,560.0,461.0
2578,Anand Ji Restaurant,"Community Centre, New Friends Colony",True,400,5.993961427306569,3.1,3.2599029967572397,3.3615612260845467,-0.10165822932730695,4559.0,4160.0
709,Baskin Robbins,"Community Centre, New Friends Colony",True,300,5.707110264748875,3.3,3.328879663796638,3.3332690071959785,-0.004389343399340717,2920.0,2589.0
1530,Bhoj Restaurant,"Community Centre, New Friends Colony",True,600,6.398594934535208,2.8,3.0622575801000727,3.4014703540590903,-0.3392127739590176,5905.0,5341.0
1401,Brijwasi Restaurant,"Community Centre, New Friends Colony",True,400,5.993961427306569,2.8,3.1334880339544133,3.3615612260845467,-0.22807319213013333,5521.0,5046.0
602,Cafe Coffee Day - The Lounge,"Community Centre, New Friends Colony",True,750,6.621405651764134,3.2,3.281456381871511,3.423446244016628,-0.14198986214511722,4999.0,4563.0
18175255,Cafe Coffee Day,"Community Centre, New Friends Colony",True,450,6.111467339502679,2.9,3.2747886567848727,3.3731508705500266,-0.09836221376515386,4517.0,4119.0
2245,Chaat Tadka,"Community Centre, New Friends Colony",True,300,5.707110264748875,2.8,3.155428036188256,3.3332690071959785,-0.17784097100772245,5247.0,4795.0
2585,Chawla's Unique Chicken Corner,"Community Centre, New Friends Colony",True,600,6.398594934535208,3.2,3.2882444136941364,3.4014703540590903,-0.11322594036495381,4719.0,4305.0
908,Dawat Khana,"Community Centre, New Friends Colony",True,1600,7.3783837129967145,2.5,2.8184162652695224,3.498107224335746,-0.6796909590662237,6404.0,5710.0
924,Eat n Joy,"Community Centre, New Friends Colony",True,500,6.2166061010848646,3.2,3.3015415171274998,3.3835207391251902,-0.08197922199769048,4270.0,3883.0
7715,Khan Chicken Biryani,"Community Centre, New Friends Colony",True,500,6.2166061010848646,2.9,3.2509925515921823,3.3835207391251902,-0.132528187533008,4915.0,4489.0
9476,Kolkata Roll,"Community Centre, New Friends Colony",True,200,5.303304908059076,2.8,3.2155773961585763,3.2934415599652347,-0.07786416380665839,4212.0,3829.0
7686,R. Ahmad Food,"Community Centre, New Friends Colony",True,450,6.111467339502679,3.0,3.2868755125051248,3.3731508705500266,-0.08627535804490183,4343.0,3953.0
305621,Sab Ke Khatir,"Community Centre, New Friends Colony",True,600,6.398594934535208,3.1,3.2954369960366265,3.4014703540590903,-0.10603335802246372,4627.0,4224.0
1324,Bon Bon Pastry Shop,"Community Centre, New Friends Colony",True,150,5.017279836814924,3.5,3.447946648216482,3.2652308187184387,0.1827158294980431,1331.0,1119.0
927,Moksha,"Community Centre, New Friends Colony",True,1400,7.244941546337007,3.7,3.5925316399390406,3.4849457821633028,0.10758585777573781,1731.0,1471.0
929,Pebble Street,"Community Centre, New Friends Colony",True,2400,7.783640596221253,3.9,3.871243348396051,3.538077836077581,0.33316551231847,727.0,607.0
53,Amber,Connaught Place,True,1800,7.496097345175956,2.6,2.7831469191557585,3.5097173562874113,-0.7265704371316528,6426.0,5732.0
307271,Attitude Kitchen & Bar,Connaught Place,True,1300,7.170888478512505,2.9,3.0169975171973937,3.477641905178529,-0.46064438798113505,6165.0,5522.0
596,Cafe Coffee Day,Connaught Place,True,450,6.111467339502679,3.4,3.3926764746941944,3.3731508705500266,0.01952560414416782,2592.0,2278.0
1127,Castle 9,Connaught Place,True,1350,7.208600337960199,3.1,3.11072520100201,3.4813614375404534,-0.37063623653844324,5976.0,5392.0
4237,Costa Coffee,Connaught Place,True,600,6.398594934535208,3.4,3.3809002460024593,3.4014703540590903,-0.020570108056630954,3191.0,2850.0
6357,Delhi Darbar Dhaba,Connaught Place,True,400,5.993961427306569,3.2,3.253713990944257,3.3615612260845467,-0.10784723514028949,4648.0,4241.0
18124357,Garam Dharam,Connaught Place,True,1300,7.170888478512505,3.4,3.3984812536579563,3.477641905178529,-0.0791606515205725,4227.0,3843.0
2913,Gola Sizzlers,Connaught Place,True,1600,7.3783837129967145,3.0,3.0239062927087605,3.498107224335746,-0.4742009316269855,6187.0,5535.0
3506,Indian Coffee House,Connaught Place,True,200,5.303304908059076,3.3,3.3018625135287674,3.2934415599652347,0.008420953563532674,2733.0,2409.0
6957,My Bar Lounge & Restaurant,Connaught Place,True,1000,6.90875477931522,2.7,2.7127192230969737,3.4517875773465194,-0.7390683542495458,6432.0,5738.0
304154,My Bar Square,Connaught Place,True,1000,6.90875477931522,2.5,2.5364301578605306,3.4517875773465194,-0.9153574194859888,6488.0,5793.0
320,Sagar Ratna,Connaught Place,True,600,6.398594934535208,3.4,3.395643304288882,3.4014703540590903,-0.005827049770208426,2933.0,2601.0
310097,The Immigrant Cafe,Connaught Place,True,1100,7.00397413672268,3.2,3.2121119783501757,3.4611790920197736,-0.24906711366959788,5615.0,5123.0
18418277,MOB Brewpub,Connaught Place,True,1500,7.313886831633462,4.7,4.045668621290173,3.4917458769774545,0.5539227443127186,280.0,224.0
310143,Naturals Ice Cream,Connaught Place,True,150,5.017279836814924,4.9,4.871567077838258,3.2652308187184387,1.6063362591198196,1.0,1.0
18357940,Zabardast Indian Kitchen,Connaught Place,True,1800,7.496097345175956,4.7,4.472895294674596,3.5097173562874113,0.9631779383871848,26.0,24.0
300595,Anand Restaurant,Connaught Place,True,550,6.311734809152915,3.6,3.57717702387698,3.3929033130260597,0.18427371085092048,1324.0,1113.0
55,Berco's,Connaught Place,True,1100,7.00397413672268,3.9,3.8899972212612757,3.4611790920197736,0.4288181292415021,483.0,396.0
3168,Blues,Connaught Place,True,1100,7.00397413672268,3.7,3.6773675903977585,3.4611790920197736,0.21618849837798493,1164.0,977.0
310448,Burger King,Connaught Place,True,500,6.2166061010848646,3.8,3.7897350750468286,3.3835207391251902,0.40621433592163836,533.0,440.0
18237356,Burger Singh,Connaught Place,True,500,6.2166061010848646,3.6,3.5795854786437316,3.3835207391251902,0.1960647395185413,1264.0,1062.0
303034,Cafe Coffee Day The Square,Connaught Place,True,700,6.55250788703459,3.6,3.5702744652446525,3.416650836170689,0.15362362907396365,1451.0,1225.0
18070476,Cafe Dalal Street,Connaught Place,True,1500,7.313886831633462,3.7,3.6814669530914403,3.4917458769774545,0.1897210761139858,1295.0,1088.0
18208892,Cafe Hawkers,Connaught Place,True,1200,7.0909098220799835,3.7,3.6763331450835284,3.4697535855565107,0.20657955952701768,1218.0,1020.0
18157403,Cafe Public Connection,Connaught Place,True,1200,7.0909098220799835,3.7,3.680648392695705,3.4697535855565107,0.21089480713919428,1183.0,991.0
18306523,Cafí© MRP,Connaught Place,True,800,6.68586094706836,3.6,3.5868385861234424,3.4298034897290544,0.15703509639438806,1437.0,1213.0
309664,Caffe Tonino,Connaught Place,True,1400,7.244941546337007,3.9,3.8826755997102493,3.4849457821633028,0.3977298175469466,548.0,451.0
302878,Cha Bar,Connaught Place,True,500,6.2166061010848646,3.9,3.8917396407835048,3.3835207391251902,0.5082189016583145,335.0,272.0
18237315,Chaayos,Connaught Place,True,400,5.993961427306569,3.9,3.84983681110132,3.3615612260845467,0.4882755850167735,361.0,294.0
305453,Chew - Pan Asian Cafe,Connaught Place,True,1700,7.438971592395862,3.9,3.886896944810091,3.50408302562123,0.3828139191888611,583.0,483.0
308804,China Garden,Connaught Place,True,1800,7.496097345175956,3.9,3.8506651940372616,3.5097173562874113,0.34094783774985027,709.0,594.0
311373,Desi Vibes,Connaught Place,True,1400,7.244941546337007,3.9,3.8697893603936038,3.4849457821633028,0.384843578230301,579.0,479.0
143,Domino's Pizza,Connaught Place,True,700,6.55250788703459,3.7,3.6556169629878115,3.416650836170689,0.2389661268171226,1070.0,895.0
308772,Dunkin' Donuts,Connaught Place,True,600,6.398594934535208,3.8,3.7312891585947106,3.4014703540590903,0.3298188045356203,740.0,618.0
7855,Dunkin' Donuts,Connaught Place,True,600,6.398594934535208,3.9,3.883763605525548,3.4014703540590903,0.48229325146645774,368.0,301.0
66,Embassy,Connaught Place,True,2000,7.601402334583733,3.5,3.4903477228480893,3.520103619964429,-0.029755897116339636,3358.0,3012.0
18235515,FLYP@MTV,Connaught Place,True,1200,7.0909098220799835,3.9,3.8811712400212235,3.4697535855565107,0.4114176544647128,522.0,429.0
18247029,GoGourmet,Connaught Place,True,600,6.398594934535208,3.7,3.5356974110606485,3.4014703540590903,0.13422705700155824,1563.0,1328.0
2298,Haldiram's,Connaught Place,True,550,6.311734809152915,3.9,3.877593775625256,3.3929033130260597,0.48469046259919635,364.0,297.0
310490,Indian Grill Company,Connaught Place,True,1300,7.170888478512505,3.7,3.6746852307411966,3.477641905178529,0.1970433255626678,1257.0,1055.0
1896,Jain Chawal Wale,Connaught Place,True,250,5.5254529391317835,3.8,3.7371786592865925,3.3153520889822103,0.4218265703043822,500.0,411.0
18157384,Jungle Jamboree,Connaught Place,True,1200,7.0909098220799835,3.8,3.7820216931727777,3.4697535855565107,0.312268107616267,784.0,657.0
2903,Kake Da Hotel,Connaught Place,True,600,6.398594934535208,3.5,3.4967379278201913,3.4014703540590903,0.09526757376110107,1812.0,1547.0
301653,Kebab Xpress,Connaught Place,True,600,6.398594934535208,3.5,3.4803041371629932,3.4014703540590903,0.07883378310390299,1950.0,1675.0
2195,KFC,Connaught Place,True,500,6.2166061010848646,3.7,3.664101955357789,3.3835207391251902,0.2805812162325987,909.0,755.0
7367,Khan Chacha,Connaught Place,True,650,6.478509642208569,3.7,3.6861975207999254,3.4093523663952126,0.2768451544047128,920.0,763.0
309586,Kinbuck 2,Connaught Place,True,1600,7.3783837129967145,3.9,3.8798595735957355,3.498107224335746,0.38175234925998947,586.0,485.0
18398577,La Americana,Connaught Place,True,450,6.111467339502679,3.7,3.510139230558972,3.3731508705500266,0.13698836000894543,1550.0,1316.0
18435302,Lady Baga,Connaught Place,True,1200,7.0909098220799835,3.7,3.6475844501543175,3.4697535855565107,0.17783086459780684,1354.0,1139.0
9747,Life Caffe,Connaught Place,True,1500,7.313886831633462,3.6,3.572301206250699,3.4917458769774545,0.0805553292732446,1931.0,1658.0
